companyId,unitId,imei,esn,manufacturer,unitType,version,isRMA,liveAgeDays,HDOPQuality,ExcessiveEvents,LowBattery,IgnitionOnEventsAbnormal,PowerDisconnect,LowSatellites,DailyOdometerExceeded,WirelessSignal,MaintenanceLimitExceeded,LateEvents,CommLost,DailyEngineHoursExceeded
26519,200108025,865640067481850-011224204016,88U123560151-011224204016,Geometris,"80 Series",88,1,298,0,0,0,8.337201786041259,0,0,0,0,0,0,0,0
26519,200108017,865640067433133-011224203930,88U123560195-011224203930,Geometris,"80 Series",88,1,298,0,0,0,0,1,0,0,0,0,0,0,0
26519,200108013,865640067481942-011224204020,88U123560127-011224204020,Geometris,"80 Series",88,1,298,0,0,0,5.637982368469238,0,15.944450378417969,0,0,0,0,0,0
26519,200108018,865640060265052-011224203917,88U121990017-011224203917,Geometris,"80 Series",88,1,298,0,0,0,9.433961868286133,1,0,0,0,0,0,0,0
26519,200108006,865640067432325-011224204012,88U123560174-011224204012,Geometris,"80 Series",88,1,298,0,0,0,0,0,18.59649085998535,0,0,0,0,0,0
26519,200108022,865640067484326-011224203913,88U123560138-011224203913,Geometris,"80 Series",88,1,298,0,0,0,5,0,0,0,0,0,0,0,0
26519,200108023,865640067433927-011224203937,88U123560228-011224203937,Geometris,"80 Series",88,1,298,0,0,0,0,0,16.300290679931642,0,0,0,0,0,0
26519,200108030,865640067436508-011224204001,88U123560153-011224204001,Geometris,"80 Series",88,1,298,0,0,2,15.094339370727539,2,0,0,0,0,0,0,0
26519,200108039,865640067463734-011224204009,88U123560233-011224204009,Geometris,"80 Series",88,1,298,0,0,0,5.945286512374878,0,0,0,0,0,0,0,0
26519,200108010,865640067434040-011224202446,88U123560175-011224202446,Geometris,"80 Series",88,1,298,0,0,2,0,1.5,0,0,0,0,0,0,0
26519,200108027,865640067479615-011224202453,88U123560169-011224202453,Geometris,"80 Series",88,1,298,0,0,0,7.01569926738739,0,16.89306863149007,0,0,0,0,0,0
28124,200125399,867969063385338-011224194301,88X132990124-011224194301,Geometris,"80 Series",88,1,64,0,858,0,0,1,0,0,0,0,0,0,0
26519,200108035,865640067433141,88U123560234,Geometris,"80 Series",88,1,298,0,0,0,0,2,0,0,0,0,0,0,0
26542,200120081,862464060829632-011224163732,88B120420211-011224163732,Geometris,"80 Series",88,1,143,0,0,0,7.909114996592204,0,0,0,0,0,0,0,0
26542,200096627,865640067486974-011224163734,88U122860299-011224163734,Geometris,"80 Series",88,1,430,0,0,0,7.8125,0,0,0,0,0,0,0,0
1149,200021334,87X193160066,87X193160066,Geometris,"80 Series","80 Series HSPA 3G",1,514,0,0,0,5.42245044708252,0,0,0,0,0,0,0,0
26863,200127356,016100000000968,6B301KG9,VidFleet,VidFleet,4K,1,37,0,0,0,8.891828616460165,0,0,0,0,0,0,0,0
21121,200065482,68B120040210,68B120040210,Geometris,"68 Series","68 Series",1,723,0,790.7142857142857,0,0,0,0,0,0,0,13.357400894165039,0,0
4295,200078584,68B121360179,68B121360179,Geometris,"68 Series","68 Series",1,359,0,0,0,6.12159526348114,0,0,0,0,0,0,0,0
26826,200104047,016100000244483,6B301840,VidFleet,VidFleet,4K,1,338,50.18267131987072,0,0,0,0,0,0,0,0,0,0,0
26826,200104046,016100000244095,6B301821,VidFleet,VidFleet,4K,1,338,58.72285461425781,0,0,0,0,0,0,0,0,0,0,0
20309,200089467,866626031166221,6B301T4S,VidFleet,VidFleet,4K,1,558,57.801039695739746,0,0,0,0,0,0,0,0,0,0,0
25672,200055942,88B112870156-061324142526,88B112870156-061324142526,Geometris,"80 Series",88,1,714,0,0,0,7.602732976277669,0,0,0,0,0,0,0,0
25738,200117115,016100000294074,6B301ABJ,VidFleet,VidFleet,4K,1,329,55.745973669964336,0,0,0,0,0,0,9,0,0,0,0
26666,200093038,866626030542778-122723151646,6B301VPT-122723151646,VidFleet,VidFleet,4K,1,449,2.6895065307617188,0,0,0,8,0,0,0,0,0,0,0
27470,200114746,016100000289025-122723151450,6B301AXW-122723151450,VidFleet,VidFleet,4K,1,198,8.257415294647217,0,0,0,2,0,0,0,0,0,0,0
27762,200119479,016100000335299-122623173617,6B301B3P-122623173617,VidFleet,VidFleet,4K,1,138,72.48027801513672,0,0,0,0,0,0,0,0,0,0,0
3674,200092180,016100000013193,6B301JYP,VidFleet,VidFleet,4K,1,649,0,0,0,0,6,0,0,0,0,0,0,0
25585,200071108,88B120520123,88B120520123,Geometris,"80 Series",88,1,689,0,0,0,7.2359843254089355,1,0,0,0,0,0,0,0
4609,200114009,016100000297226,6B301ASU,VidFleet,VidFleet,4K,1,212,53.47232830908991,0,0,12.249358654022217,10.311111111111112,0,0,0,0,0,0,0
24845,200076729,88B121220130-122023201823,88B121220130-122023201823,Geometris,"80 Series",88,1,561,0,801,1.875,0,3,18.24480438232422,0,0,0,0,0,0
2241,200053716,864919059912499,4675190970,CalAmp,"32 - bit","LMU2630 CAT_M",1,766,0,0,2,0,2,0,0,0,0,0,0,0
4156,200010495,87X190850013,87X190850013,Geometris,"80 Series","80 Series HSPA 3G",1,1781,0,0,0,5.384615421295166,0,0,0,0,0,0,0,0
27943,200122614,355286081590495,4572133868,CalAmp,"32 - bit","LMU3035 LTE",1,120,0,0,0,5.518333435058594,0,0,0,0,0,0,0,0
24391,200047810,96X111590094,96X111590094,Geometris,"80 Series","96-ATT Series",1,927,0,0,0,9.779012680053711,0,0,0,0,0,0,0,0
26624,200098507,016100000138883,6B3014SL,VidFleet,VidFleet,4K,1,570,59.02706238717744,0,0,6.097560882568359,0,0,0,0,0,0,0,0
26077,200081840,88B121440001,88B121440001,Geometris,"80 Series",88,1,569,0,0,0,6,1,0,0,0,0,0,0,0
22507,200026990,359636091129286,4674323396,CalAmp,"32 - bit","2630 LTE",1,1469,0,0,2,0,1,0,0,0,0,0,0,0
25453,200088574,-121523142228,6B301SVB-121523142228,VidFleet,VidFleet,4K,1,683,0,0,0,0,3,0,0,0,0,0,0,0
25398,200088233,-031124134621,2B2DB4QN-031124134621,VidFleet,VidFleet,360,1,803,61.16666920979818,0,0,0,1.6666666666666667,0,0,0,0,0,0,0
25738,200119126,016100000306043,6B301BY4,VidFleet,VidFleet,4K,1,301,57.429282539769225,0,0,5,0,0,0,0,0,0,0,0
26504,200096723,016100000001735-121323210441,6B301JVZ-121323210441,VidFleet,VidFleet,4K,1,399,51.45453098842076,0,0,0,1,0,0,0,0,0,0,0
26994,200107438,865640065049071-121223204827,88U123480389-121223204827,Geometris,"80 Series",88,1,269,0,0,2,0,0,0,0,0,0,0,0,0
26994,200107439,865640065077866-121223204830,88U123480388-121223204830,Geometris,"80 Series",88,1,269,0,0,1,12.97468376159668,2,0,0,0,0,0,0,0
26994,200107435,865640065077882-121223204823,88U123480390-121223204823,Geometris,"80 Series",88,1,269,0,0,0,13.826366424560547,2,0,0,0,0,0,0,0
26631,200098755,860092057493252-121223164929,88U122860164-121223164929,Geometris,"80 Series",88,1,372,0,0,0,16.719242095947266,1,22.397476196289062,0,0,0,0,0,0
27441,200112877,016100000219634,6B30195X,VidFleet,VidFleet,4K,1,210,0,0,0,5.128205299377441,1,0,0,0,0,0,0,0
26985,200112122,860111054770908,88B112870174,Geometris,"80 Series",88,1,265,0,0,3,18.500411987304688,1.5,0,0,0,0,0,0,0
28082,200124450,359636091055432,4674323175,CalAmp,"32 - bit","2630 LTE",1,20,0,0,2.25,0,0,0,0,0,0,0,0,0
26643,200099109,016100000148296,6B3014VR,VidFleet,VidFleet,4K,1,399,57.193793705531526,0,0,0,1,0,0,0,0,0,0,0
531,200123558,865640064152264,4675339241,CalAmp,"32 - bit","2630 LTE",1,70,0,0,1,0,5,0,0,0,0,0,0,0
25738,200117116,016100000300855,6B301ASS,VidFleet,VidFleet,4K,1,309,57.446982893832896,2691.777777777778,0,0,1,0,0,0,0,0,0,0
25738,200119150,016100000281790,6B301A3M,VidFleet,VidFleet,4K,1,290,55.746088300432476,2609.6666666666665,0,0,1,0,0,0,0,0,0,0
27943,200122651,016100000314807-121423182248,6B301BWT-121423182248,VidFleet,VidFleet,4K,1,77,63.06702518463135,0,0,0,1,0,0,0,0,0,0,0
26893,200118031,867969065182485,88X131660117,Geometris,"80 Series",88,1,3,0,745.5,0,0,1,0,0,0,0,0,0,0
26465,200094138,016100000005082,6B301JUE,VidFleet,VidFleet,4K,1,412,59.916062355041504,0,0,0,0,0,0,0,0,0,0,0
24711,200087992,,6B2CMLSN,VidFleet,VidFleet,4K,1,811,51.921199798583984,0,0,0,1.3333333333333333,0,0,0,0,0,0,0
21515,200039337,868923057285094,4675052068,CalAmp,"32 - bit","LMU2630 CAT_M",1,453,0,0,1,0,0,0,0,0,0,0,0,0
26446,200120937,016100000306423,6B301BYT,VidFleet,VidFleet,4K,1,86,50.851409912109375,0,0,0,0,0,0,0,0,0,0,0
24711,200059746,88B113140041,88B113140041,Geometris,"80 Series",88,1,429,0,0,0,7.352941036224365,1,0,0,0,0,0,0,0
22573,200051228,353805119280530,4572285705,CalAmp,"32 - bit","LMU3030 CDMA",1,432,0,0,0,0,1,0,0,0,0,0,0,0
26150,200086282,88U122220213,88U122220213,Geometris,"80 Series",88,1,634,0,0,0,7.857142925262451,0,0,0,0,0,0,0,0
6581,200123444,862407061804740-022224143730,88U132720193-022224143730,Geometris,"80 Series",88,1,136,0,0,0,0,1,0,0,0,0,0,0,0
25738,200117124,016100000306886,6B301B86,VidFleet,VidFleet,4K,1,318,52.511219601298485,0,0,6.871830701828003,0,0,0,9,0,0,0,0
25738,200121062,016100000311191,6B301B0R,VidFleet,VidFleet,4K,1,251,58.699668672349716,0,0,7.936507701873779,0,0,0,0,0,0,0,0
28087,200113173,866626030979798,2B2DB3YD,VidFleet,VidFleet,360,1,198,50.45076942443848,0,0,0,0,0,0,0,0,0,0,0
27215,200119000,862464061385626-012524142243,68B120030014-012524142243,Geometris,"68 Series","68 Series",1,176,0,792,0,0,0,0,0,0,0,0,0,0
25738,200119136,016100000290106,6B301A5H,VidFleet,VidFleet,4K,1,281,103.30789626272102,0,0,0,0,0,0,0,0,0,0,0
4231,200047700,868199059598574,4675130666,CalAmp,"32 - bit","LMU2630 CAT_M",1,778,0,0,26.25,0,40,16.285715103149414,0,0,0,0,0,0
4421,200112756,865284048128882,4675017375,CalAmp,"32 - bit","LMU2630 CAT_M",1,170,0,0,5.833333333333333,0,1,0,0,0,0,0,0,0
5128,200069172,88B120420362,88B120420362,Geometris,"80 Series",88,1,571,0,0,0,7.144294897715251,0,0,0,0,0,0,0,0
25738,200121080,016100000313163,6B301B3J,VidFleet,VidFleet,4K,1,260,60.97549819946289,0,0,0,0,0,0,0,0,0,0,0
22101,200021683,357766096838060,4674608604,CalAmp,"32 - bit","2630 LTE",1,437,0,0,1.5,0,0,0,0,0,0,0,0,0
28087,200124612,016100000246363,2B30193B,VidFleet,VidFleet,360,1,19,56.28619384765625,0,0,0,1,0,0,0,0,0,0,0
22101,200021679,357766095803131,4674573982,CalAmp,"32 - bit","2630 LTE",1,437,0,0,2,0,0,0,0,0,0,0,0,0
22101,200021682,357766095412479,4674608611,CalAmp,"32 - bit","2630 LTE",1,437,0,0,1.1666666666666667,0,0,0,0,0,0,0,0,0
22101,200021680,357766095158346,4674608605,CalAmp,"32 - bit","2630 LTE",1,437,0,0,1.5,0,0,0,0,0,0,0,0,0
27827,200121557,016100000206235,6B3017H7,VidFleet,VidFleet,4K,1,98,55.46395844679613,0,0,0,0,0,0,0,0,0,0,0
5533,200076210,353535099051540-121323141205,4674231445-121323141205,CalAmp,"32 - bit","2630 LTE",1,574,0,923.5714285714286,1,0,0,0,0,0,0,0,0,0
26985,200107254,865640065075415,88U123480305,Geometris,"80 Series",88,1,321,0,0,0,11.218788146972656,0,0,0,0,0,0,0,0
3875,200119619,015700000949501,015700000949501,Queclink,"GV Series",50MG,1,193,0,937,4,0,4.8,0,0,0,0,0,0,0
22286,200081231,015700000925618,015700000925618,Queclink,"GV Series",50MG,1,375,0,0,4,0,1,0,0,0,0,0,0,0
24558,200087733,,6B2CMLCZ,VidFleet,VidFleet,4K,1,752,59.1389171055385,0,0,0,1,0,0,0,0,0,0,0
344,200068615,88B120330179-102323123452,88B120330179-102323123452,Geometris,"80 Series",88,1,412,0,0,0,49.11906051635742,0,0,0,0,0,0,0,0
344,200068622,88B120330088-102323123210,88B120330088-102323123210,Geometris,"80 Series",88,1,412,0,0,0,38.66170883178711,0,0,0,0,0,0,0,0
344,200068595,88B120330105-102323123207,88B120330105-102323123207,Geometris,"80 Series",88,1,412,0,0,0,6.986899375915527,0,0,0,0,0,0,0,0
344,200068617,88B120330171-102323123220,88B120330171-102323123220,Geometris,"80 Series",88,1,412,0,0,0,44.4966926574707,1,0,0,0,0,0,0,0
344,200068593,88B120330199-102323123227,88B120330199-102323123227,Geometris,"80 Series",88,1,412,0,0,0,39.761329650878906,0,0,0,0,0,0,0,0
344,200104813,865640065103076-102323123308,88U123480032-102323123308,Geometris,"80 Series",88,1,246,0,0,0,49.40898513793945,0,30.260047912597656,0,0,0,0,0,0
344,200104819,860092057474195-102323123258,88U123480029-102323123258,Geometris,"80 Series",88,1,246,0,0,0,49.14425277709961,1,0,0,0,0,0,0,0
3705,200038906,68X110140051,68X110140051,Geometris,"68 Series","68 Series",1,443,0,0,0,5.581111703600202,1.6666666666666667,0,0,0,0,0,0,0
344,200068608,88B120330067-102323123312,88B120330067-102323123312,Geometris,"80 Series",88,1,412,0,0,0,0,0,23.920917510986328,0,0,0,0,0,0
24847,200053975,868199051885573,4675082316,CalAmp,"32 - bit","LMU2630 CAT_M",1,418,0,0,1.7777777777777777,6.966291904449463,0,0,0,0,0,0,0,0
27991,200133828,016100000528612,6B301GE2,VidFleet,VidFleet,4K,1,95,30.276441786024307,0,0,0,0,0,0,0,0,0,0,0
23619,200038865,88X110040100-101923134943,88X110040100-101923134943,Geometris,"80 Series",88,1,410,0,760,0,0,2,0,0,0,0,0,0,0
27239,200114978,016100000295915,6B301AHB,VidFleet,VidFleet,4K,1,145,76.25038146972656,0,0,0,0,0,0,0,0,0,0,0
23404,200124326,016100000238147,6B3019DK,VidFleet,VidFleet,4K,1,244,21.285150051116943,0,0,5.882352828979492,5.045454545454546,0,0,0,0,0,0,0
25738,200117103,016100000297093,6B301AUZ,VidFleet,VidFleet,4K,1,329,57.01381270090739,0,0,0,0,0,0,0,0,0,0,0
26144,200083170,355286081743771,4572136933,CalAmp,"32 - bit","LMU3035 LTE",1,674,0,958.75,0,21.81404972076416,3.25,0,0,0,0,0,0,0
5175,200043198,868923057323747,4675053470,CalAmp,"32 - bit","LMU2630 CAT_M",1,285,0,904,1,0,0,0,0,0,0,0,0,0
28276,200120926,016100000313304,6B301B3W,VidFleet,VidFleet,4K,1,232,54.1146272277832,2802.5,0,0,0,0,0,0,0,0,0,0
28276,200120943,016100000330852,6B301C1Q,VidFleet,VidFleet,4K,1,232,48.919794355119976,2554.75,0,0,6.333333333333333,0,0,0,0,0,0,0
23404,200087785,,6B2CMLME,VidFleet,VidFleet,4K,1,874,54.70226001739502,0,0,0,0,0,0,0,0,0,0,0
28276,200120945,016100000309989,6B301C04,VidFleet,VidFleet,4K,1,240,45.50635402543204,2688.222222222222,0,12.921348571777344,1.2209302325581395,0,1369.0103454589844,0,0,20.940056800842285,0,0
